datetime,week_start,station,time_slot,PM2.5,PM10,NO2,O3,TEMP,WSPM,source_rows,source_index
2016-12-06,2016-12-06,Aotizhongxin,night,121.5,156.5,105.5,4.0,-1.5499999999999998,1.05,36,1575
2016-12-06,2016-12-06,Changping,afternoon,58.5,79.0,65.5,16.0,4.7,1.8,40,1576
2016-12-06,2016-12-06,Changping,evening,81.5,98.5,83.0,3.0,0.55,1.1,42,1577
2016-12-06,2016-12-06,Changping,morning,63.5,91.0,68.5,3.0,-0.8500000000000001,1.3,42,1578
2016-12-06,2016-12-06,Changping,night,67.5,72.5,60.5,2.5,-1.7999999999999998,1.1,42,1579
2016-12-13,2016-12-13,Aotizhongxin,afternoon,98.5,166.5,99.5,14.5,4.6,1.15,42,1580
2016-12-13,2016-12-13,Aotizhongxin,evening,201.0,209.0,134.0,2.0,-0.2,0.9,41,1581
2016-12-13,2016-12-13,Aotizhongxin,morning,22.0,51.5,69.5,8.5,-0.65,1.3,42,1582
2016-12-13,2016-12-13,Aotizhongxin,night,159.0,162.0,94.0,4.0,-3.2,0.9,41,1583
2016-12-13,2016-12-13,Changping,afternoon,54.5,74.5,81.5,12.0,4.1,1.3,42,1584
2016-12-13,2016-12-13,Changping,evening,75.0,88.0,83.0,3.0,-0.45,1.2,42,1585
2016-12-13,2016-12-13,Changping,morning,80.5,102.5,73.5,3.0,-1.1,1.2,42,1586
2016-12-13,2016-12-13,Changping,night,79.0,91.5,51.0,2.0,-3.0,1.3,42,1587
2016-12-20,2016-12-20,Aotizhongxin,afternoon,131.5,140.0,105.5,11.5,2.9,1.5,42,1588
2016-12-20,2016-12-20,Aotizhongxin,evening,152.0,167.5,113.0,3.0,0.05,1.2,42,1589
2016-12-20,2016-12-20,Aotizhongxin,morning,105.5,112.0,85.0,4.0,-1.05,1.3,42,1590
2016-12-20,2016-12-20,Aotizhongxin,night,173.5,178.5,101.5,3.0,-1.25,1.2,42,1591
2016-12-20,2016-12-20,Changping,afternoon,127.0,140.0,92.0,3.0,2.35,1.25,40,1592
2016-12-20,2016-12-20,Changping,evening,163.5,167.0,94.0,3.0,-0.4,1.05,40,1593
2016-12-20,2016-12-20,Changping,morning,79.0,92.0,63.5,4.0,-1.8,1.2,42,1594
2016-12-20,2016-12-20,Changping,night,129.0,129.0,70.0,2.5,-2.05,1.1,42,1595
2016-12-27,2016-12-27,Aotizhongxin,afternoon,103.0,127.5,81.0,34.5,1.65,1.7,42,1596
2016-12-27,2016-12-27,Aotizhongxin,evening,202.5,225.0,109.5,3.0,-1.45,1.15,40,1597
2016-12-27,2016-12-27,Aotizhongxin,morning,66.0,66.0,63.5,12.0,-3.55,1.1,42,1598
2016-12-27,2016-12-27,Aotizhongxin,night,211.0,211.0,107.0,6.0,-4.6,1.1,41,1599
2016-12-27,2016-12-27,Changping,afternoon,69.5,106.5,53.5,15.0,1.35,1.7999999999999998,42,1600
2016-12-27,2016-12-27,Changping,evening,143.0,167.0,102.0,5.0,-2.6,1.2,41,1601
2016-12-27,2016-12-27,Changping,morning,43.0,67.0,52.5,10.0,-3.85,1.7,42,1602
2016-12-27,2016-12-27,Changping,night,79.5,84.0,48.0,6.5,-5.25,1.2,40,1603
2017-01-03,2017-01-03,Aotizhongxin,afternoon,181.5,181.5,94.0,18.5,3.8125,1.4,42,1604
2017-01-03,2017-01-03,Aotizhongxin,evening,187.5,191.5,120.5,2.0,0.9,1.1,42,1605
2017-01-03,2017-01-03,Aotizhongxin,morning,176.0,176.0,95.5,3.5,0.45,1.2,42,1606
2017-01-03,2017-01-03,Aotizhongxin,night,184.0,184.0,111.5,4.0,-0.4,0.95,42,1607
2017-01-03,2017-01-03,Changping,afternoon,158.0,160.0,71.0,23.0,4.55,1.6,42,1608
2017-01-03,2017-01-03,Changping,evening,188.5,194.0,101.5,5.0,1.2,1.0,42,1609
2017-01-03,2017-01-03,Changping,morning,165.0,172.0,88.0,4.0,-0.6499999999999999,1.45,42,1610
2017-01-03,2017-01-03,Changping,night,178.5,178.5,65.0,5.0,-1.75,1.3,42,1611
2017-01-10,2017-01-10,Aotizhongxin,afternoon,45.5,53.0,46.5,60.5,2.3875,2.3499999999999996,38,1612
2017-01-10,2017-01-10,Aotizhongxin,evening,44.0,79.0,87.0,22.0,-0.45,1.5,41,1613
2017-01-10,2017-01-10,Aotizhongxin,morning,22.0,37.5,50.0,39.0,-2.6550000000000002,1.8,40,1614
2017-01-10,2017-01-10,Aotizhongxin,night,31.5,40.5,61.0,29.5,-2.4375,1.45,40,1615
2017-01-10,2017-01-10,Changping,afternoon,27.0,58.5,38.0,44.0,2.0125,2.7,40,1616
2017-01-10,2017-01-10,Changping,evening,47.0,62.0,63.0,21.0,-1.3,1.3,41,1617
2017-01-10,2017-01-10,Changping,morning,24.0,41.0,41.0,29.0,-3.4,2.3,41,1618
2017-01-10,2017-01-10,Changping,night,22.0,31.0,30.0,38.0,-2.86666666666667,1.8,41,1619
2017-01-17,2017-01-17,Aotizhongxin,afternoon,20.5,41.5,31.0,62.0,-0.475,1.9,42,1620
2017-01-17,2017-01-17,Aotizhongxin,evening,45.5,64.5,71.0,35.0,-3.4124999999999996,1.4,42,1621
2017-01-17,2017-01-17,Aotizhongxin,morning,16.0,27.0,37.0,39.0,-4.775,1.8,39,1622
2017-01-17,2017-01-17,Aotizhongxin,night,29.5,39.5,50.5,34.0,-6.737500000000001,1.4,38,1623
2017-01-17,2017-01-17,Changping,afternoon,14.0,36.5,20.5,43.5,-0.575,2.75,42,1624
2017-01-17,2017-01-17,Changping,evening,37.5,51.0,51.0,25.0,-4.0875,1.5,42,1625
2017-01-17,2017-01-17,Changping,morning,22.0,38.0,34.0,37.0,-4.2875,1.8,39,1626
2017-01-17,2017-01-17,Changping,night,35.0,36.0,28.0,37.0,-6.725,1.7,39,1627
2017-01-24,2017-01-24,Aotizhongxin,afternoon,63.0,74.5,50.0,64.0,1.6,2.25,38,1628
2017-01-24,2017-01-24,Aotizhongxin,evening,121.0,127.0,56.0,71.5,-0.4,1.5,42,1629
2017-01-24,2017-01-24,Aotizhongxin,morning,36.5,76.0,52.0,54.5,-3.2875,1.65,42,1630
2017-01-24,2017-01-24,Aotizhongxin,night,119.5,128.0,94.5,65.5,-3.5625,1.3,42,1631
2017-01-24,2017-01-24,Changping,afternoon,70.0,84.0,39.0,45.5,1.6333333333333302,2.05,38,1632
2017-01-24,2017-01-24,Changping,evening,94.0,106.0,47.5,42.0,-1.5375,1.25,42,1633
2017-01-24,2017-01-24,Changping,morning,100.5,122.0,62.0,15.0,-3.675,1.5,40,1634
2017-01-24,2017-01-24,Changping,night,50.0,52.5,37.0,27.5,-4.25,1.55,42,1635
2017-01-31,2017-01-31,Aotizhongxin,afternoon,59.5,62.0,46.0,80.0,5.35,1.55,42,1636
2017-01-31,2017-01-31,Aotizhongxin,evening,72.5,83.5,57.5,76.5,1.75,1.7,42,1637
2017-01-31,2017-01-31,Aotizhongxin,morning,39.5,43.0,50.5,58.0,-0.75,1.3,42,1638
2017-01-31,2017-01-31,Aotizhongxin,night,74.0,80.5,40.5,70.5,-0.9,1.5,42,1639
2017-01-31,2017-01-31,Changping,afternoon,28.5,41.5,32.5,51.5,5.5,1.85,42,1640
2017-01-31,2017-01-31,Changping,evening,28.0,42.0,42.5,45.5,1.4500000000000002,1.2,42,1641
2017-01-31,2017-01-31,Changping,morning,70.5,77.5,56.5,15.5,-1.75,1.2,42,1642
2017-01-31,2017-01-31,Changping,night,41.0,43.5,21.5,40.5,-2.75,1.3,42,1643
2017-02-07,2017-02-07,Aotizhongxin,afternoon,14.0,27.5,13.5,93.0,4.199999999999999,2.6,42,1644
2017-02-07,2017-02-07,Aotizhongxin,evening,52.5,83.0,72.0,61.0,0.30000000000000004,1.55,42,1645
2017-02-07,2017-02-07,Aotizhongxin,morning,18.0,34.5,50.0,53.5,-1.0,1.7999999999999998,42,1646
2017-02-07,2017-02-07,Aotizhongxin,night,56.0,72.0,72.0,34.0,-2.7,1.2,41,1647
2017-02-07,2017-02-07,Changping,afternoon,13.0,35.0,18.0,54.0,4.05,3.55,42,1648
2017-02-07,2017-02-07,Changping,evening,30.5,60.5,34.0,46.0,0.0,1.5,42,1649
2017-02-07,2017-02-07,Changping,morning,15.5,35.0,26.0,40.5,-1.15,2.55,42,1650
2017-02-07,2017-02-07,Changping,night,38.0,43.0,28.0,29.0,-2.2,1.8,41,1651
2017-02-14,2017-02-14,Aotizhongxin,afternoon,81.0,102.0,55.5,62.5,6.7,2.1500000000000004,38,1652
2017-02-14,2017-02-14,Aotizhongxin,evening,53.0,98.0,65.0,25.0,3.0,2.0,41,1653
2017-02-14,2017-02-14,Aotizhongxin,morning,139.5,148.0,84.5,7.5,-0.8,1.7,42,1654
2017-02-14,2017-02-14,Aotizhongxin,night,140.5,143.0,101.5,9.5,0.35,1.4,42,1655
2017-02-14,2017-02-14,Changping,afternoon,64.5,108.0,37.5,57.0,6.85,3.1500000000000004,40,1656
2017-02-14,2017-02-14,Changping,evening,66.0,105.0,62.0,35.0,2.5,1.7,41,1657
2017-02-14,2017-02-14,Changping,morning,89.5,131.5,82.0,6.5,-0.55,1.45,42,1658
2017-02-14,2017-02-14,Changping,night,122.5,129.0,62.5,14.0,-0.75,1.3,42,1659
2017-02-21,2017-02-21,Aotizhongxin,afternoon,23.5,25.0,35.0,94.0,10.6,2.45,38,1660
2017-02-21,2017-02-21,Aotizhongxin,evening,27.5,38.5,51.5,52.0,7.1,1.75,42,1661
2017-02-21,2017-02-21,Aotizhongxin,morning,24.5,43.5,57.5,24.0,1.3,1.4,38,1662
2017-02-21,2017-02-21,Aotizhongxin,night,26.5,41.5,63.0,29.5,0.2,1.1,38,1663
2017-02-21,2017-02-21,Changping,afternoon,18.0,30.5,34.0,56.0,10.95,3.1,38,1664
2017-02-21,2017-02-21,Changping,evening,25.0,35.5,43.0,44.0,5.15,1.95,42,1665
2017-02-21,2017-02-21,Changping,morning,31.0,46.0,50.0,22.0,1.0,1.8,39,1666
2017-02-21,2017-02-21,Changping,night,25.0,27.5,34.5,27.0,0.8,1.45,38,1667
2017-02-28,2017-02-28,Aotizhongxin,afternoon,6.0,15.5,9.0,118.5,14.399999999999999,3.2,6,1668
2017-02-28,2017-02-28,Aotizhongxin,evening,14.5,34.0,55.5,69.5,11.2,1.25,6,1669
2017-02-28,2017-02-28,Aotizhongxin,morning,11.0,20.0,40.0,71.0,10.1,2.3,6,1670
2017-02-28,2017-02-28,Aotizhongxin,night,12.5,18.5,43.5,70.5,7.85,1.45,6,1671
2017-02-28,2017-02-28,Changping,afternoon,11.0,22.0,20.0,70.0,14.8,4.0,6,1672
2017-02-28,2017-02-28,Changping,evening,12.0,23.0,17.0,64.0,9.5,1.9,5,1673
2017-02-28,2017-02-28,Changping,morning,20.5,31.0,46.5,31.5,7.65,1.2,6,1674
2017-02-28,2017-02-28,Changping,night,11.5,20.0,16.0,33.5,7.6,1.5,6,1675
